"PVWatts: Hourly PV Performance Data"
"Requested Location:","havlickova borova"
"Location:","BIELSKO BIALA, POLAND"
"Lat (deg N):","49.67"
"Long (deg E):","19.25"
"Elev (m):","399"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (roof mount)"
"Array Tilt (deg):","15"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","9.8"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","1","8","16","175","14.5","4","184.684","17.8","163.734","155.189"
"10","1","9","23","219","15.3","7","236.213","18.72","208.728","199.062"
"10","1","10","90","277","16.1","7","360.263","21.926","313.56","300.991"
"10","1","11","185","279","16.8","7","448.495","24.474","385.603","370.802"
"10","1","12","236","254","17.6","7","454.538","25.535","388.443","373.55"
"10","1","13","154","224","17.1","7","345.956","23.014","298.677","286.545"
"10","1","14","74","165","16.6","7","211.166","19.823","184.482","175.43"
"10","1","15","0","93","16.1","7","91.767","16.875","81.857","75.158"
"10","1","16","0","37","15.6","6","36.057","15.1","32.422","26.717"
"10","1","17","0","0","15.1","5","0","15.1","0","0"
"10","1","18","0","0","14.6","5","0","14.6","0","0"
"10","1","19","0","0","14.4","5","0","14.4","0","0"
"10","1","20","0","0","14.2","5","0","14.2","0","0"
"10","1","21","0","0","14","6","0","14","0","0"
"10","1","22","0","0","13.3","5","0","13.3","0","0"
"10","1","23","0","0","12.6","4","0","12.6","0","0"
"10","2","0","0","0","11.9","3","0","11.9","0","0"
"10","2","1","0","0","11.5","3","0","11.5","0","0"
"10","2","2","0","0","11","4","0","11","0","0"
"10","2","3","0","0","10.6","5","0","10.6","0","0"
"10","2","4","0","0","10.4","4","0","10.4","0","0"
"10","2","5","0","0","10.2","3","0","10.2","0","0"
"10","2","6","0","148","10","2","176.068","13.187","159.677","151.229"
"10","2","7","545","110","12.9","3","324.158","20.59","263.073","251.953"
"10","2","8","688","117","15.7","4","508.649","27.743","418.195","402.32"
"10","2","9","749","110","18.6","5","637.135","32.631","521.033","501.514"
"10","2","10","757","106","19.3","5","701.207","35.057","570.334","548.927"
"10","2","11","593","178","20","5","677.514","35.383","551.506","530.831"
"10","2","12","568","173","20.7","5","633.468","35.056","515.89","496.563"
"10","2","13","520","158","20.8","5","536.447","32.895","439.352","422.76"
"10","2","14","316","152","20.8","5","340.967","28.293","282.681","271.01"
"10","2","15","0","159","20.9","5","163.726","23.941","141.374","133.357"
"10","2","16","0","48","19.7","4","47.816","19.705","42.106","36.214"
"10","2","17","0","0","18.4","3","0","18.4","0","0"
"10","2","18","0","0","17.2","2","0","17.2","0","0"
"10","2","19","0","0","17.3","3","0","17.3","0","0"
"10","2","20","0","0","17.5","4","0","17.5","0","0"
"10","2","21","0","0","17.6","6","0","17.6","0","0"
"10","2","22","0","0","16.6","5","0","16.6","0","0"
"10","2","23","0","0","15.7","4","0","15.7","0","0"
"10","3","0","0","0","14.7","3","0","14.7","0","0"
"10","3","1","0","0","14.7","2","0","14.7","0","0"
"10","3","2","0","0","14.6","1","0","14.6","0","0"
"10","3","3","0","0","14.6","1","0","14.6","0","0"
"10","3","4","0","0","14.6","1","0","14.6","0","0"
"10","3","5","0","0","14.7","1","0","14.7","0","0"
"10","3","6","0","99","14.7","2","110.152","15.862","98.707","91.649"
"10","3","7","158","158","16.4","4","228.946","20.794","194.396","185.096"
"10","3","8","227","208","18.2","6","346.238","24.344","293.909","281.916"
"10","3","9","462","197","19.9","9","534.062","27.814","448.43","431.525"
"10","3","10","553","188","20","8","634.333","30.509","528.081","508.297"
"10","3","11","403","230","20.2","7","571.788","30.641","476.66","458.762"
"10","3","12","385","219","20.3","6","534.849","30.953","444.775","427.996"
"10","3","13","210","215","19.8","5","372.862","27.99","313.958","301.377"
"10","3","14","139","164","19.3","4","250.726","25.061","212.735","202.966"
"10","3","15","0","88","18.8","3","86.836","20.242","76.278","69.696"
"10","3","16","0","24","18.5","2","23.166","17.427","20.613","15.132"
"10","3","17","0","0","18.3","2","0","18.3","0","0"
"10","3","18","0","0","18","2","0","18","0","0"
"10","3","19","0","0","18.3","3","0","18.3","0","0"
"10","3","20","0","0","18.7","4","0","18.7","0","0"
"10","3","21","0","0","19","5","0","19","0","0"
"10","3","22","0","0","17.7","4","0","17.7","0","0"
"10","3","23","0","0","16.4","4","0","16.4","0","0"
"10","4","0","0","0","15.1","4","0","15.1","0","0"
"10","4","1","0","0","13.2","3","0","13.2","0","0"
"10","4","2","0","0","11.4","2","0","11.4","0","0"
"10","4","3","0","0","9.5","2","0","9.5","0","0"
"10","4","4","0","0","8.8","2","0","8.8","0","0"
"10","4","5","0","0","8.2","2","0","8.2","0","0"
"10","4","6","0","24","7.5","3","23.171","5.954","21.691","16.19"
"10","4","7","1","52","7.4","2","50.604","6.612","47.194","41.202"
"10","4","8","2","76","7.3","2","74.599","7.44","69.342","62.904"
"10","4","9","2","98","7.2","2","96.531","8.179","89.475","82.616"
"10","4","10","2","111","7.6","1","109.557","9.482","100.985","93.877"
"10","4","11","3","115","8","1","114.355","10.179","105.084","97.887"
"10","4","12","3","106","8.4","1","105.291","10.272","96.711","89.696"
"10","4","13","2","86","8.5","2","84.538","9.27","77.985","71.367"
"10","4","14","2","63","8.5","3","61.97","8.425","57.351","51.156"
"10","4","15","0","37","8.6","4","35.72","7.776","33.175","27.456"
"10","4","16","0","9","8.5","4","8.673","6.891","8.086","2.837"
"10","4","17","0","0","8.3","4","0","8.3","0","0"
"10","4","18","0","0","8.2","4","0","8.2","0","0"
"10","4","19","0","0","8.1","3","0","8.1","0","0"
"10","4","20","0","0","7.9","2","0","7.9","0","0"
"10","4","21","0","0","7.8","2","0","7.8","0","0"
"10","4","22","0","0","7.7","2","0","7.7","0","0"
"10","4","23","0","0","7.7","2","0","7.7","0","0"
"10","5","0","0","0","7.6","3","0","7.6","0","0"
"10","5","1","0","0","7.5","2","0","7.5","0","0"
"10","5","2","0","0","7.4","2","0","7.4","0","0"
"10","5","3","0","0","7.3","2","0","7.3","0","0"
"10","5","4","0","0","7.4","2","0","7.4","0","0"
"10","5","5","0","0","7.5","2","0","7.5","0","0"
"10","5","6","0","23","7.6","3","22.204","6.028","20.779","15.296"
"10","5","7","2","51","7.8","2","49.993","6.994","46.504","40.525"
"10","5","8","2","75","8.1","2","73.611","8.216","68.192","61.777"
"10","5","9","2","97","8.3","2","95.542","9.256","88.143","81.311"
"10","5","10","2","110","8.6","2","108.566","10.096","99.802","92.72"
"10","5","11","3","114","8.8","2","113.359","10.521","104.012","96.838"
"10","5","12","2","105","9.1","2","103.547","10.534","95.005","88.027"
"10","5","13","2","86","9.1","1","84.541","10.092","77.706","71.095"
"10","5","14","2","62","9","1","60.991","8.918","56.322","50.148"
"10","5","15","0","37","9","1","35.72","7.734","33.181","27.462"
"10","5","16","0","9","8.8","0","8.673","4.854","8.157","2.908"
"10","5","17","0","0","8.6","0","0","8.6","0","0"
"10","5","18","0","0","8.4","0","0","8.4","0","0"
"10","5","19","0","0","8.3","0","0","8.3","0","0"
"10","5","20","0","0","8.3","0","0","8.3","0","0"
"10","5","21","0","0","8.2","1","0","8.2","0","0"
"10","5","22","0","0","8.1","1","0","8.1","0","0"
"10","5","23","0","0","8","1","0","8","0","0"
"10","6","0","0","0","7.9","1","0","7.9","0","0"
"10","6","1","0","0","7.9","1","0","7.9","0","0"
"10","6","2","0","0","7.8","1","0","7.8","0","0"
"10","6","3","0","0","7.8","1","0","7.8","0","0"
"10","6","4","0","0","7.9","1","0","7.9","0","0"
"10","6","5","0","0","7.9","2","0","7.9","0","0"
"10","6","6","0","23","8","3","22.206","6.435","20.745","15.262"
"10","6","7","2","50","8","3","49.019","7.295","45.536","39.576"
"10","6","8","2","75","8","3","73.625","8.11","68.236","61.82"
"10","6","9","2","95","8","3","93.55","8.779","86.483","79.687"
"10","6","10","2","109","8.4","2","107.576","9.851","98.998","91.933"
"10","6","11","3","113","8.8","2","112.363","10.484","103.115","95.961"
"10","6","12","3","103","9.2","2","102.294","10.589","93.826","86.873"
"10","6","13","2","85","9.1","2","83.548","9.831","76.881","70.287"
"10","6","14","2","61","9.1","2","60.013","8.97","55.404","49.249"
"10","6","15","0","36","9","2","34.753","7.923","32.256","26.555"
"10","6","16","0","8","8.4","2","7.709","6.297","7.205","1.973"
"10","6","17","0","0","7.8","2","0","7.8","0","0"
"10","6","18","0","0","7.2","3","0","7.2","0","0"
"10","6","19","0","0","6.9","3","0","6.9","0","0"
"10","6","20","0","0","6.7","3","0","6.7","0","0"
"10","6","21","0","0","6.4","4","0","6.4","0","0"
"10","6","22","0","0","6.7","3","0","6.7","0","0"
"10","6","23","0","0","6.9","2","0","6.9","0","0"
"10","7","0","0","0","7.2","2","0","7.2","0","0"
"10","7","1","0","0","7","2","0","7","0","0"
"10","7","2","0","0","6.9","2","0","6.9","0","0"
"10","7","3","0","0","6.7","3","0","6.7","0","0"
"10","7","4","0","0","6.7","2","0","6.7","0","0"
"10","7","5","0","0","6.6","1","0","6.6","0","0"
"10","7","6","0","50","6.6","1","52.244","5.43","49.017","42.988"
"10","7","7","10","109","7.7","2","113.843","9.126","104.682","97.493"
"10","7","8","45","191","8.7","3","225.41","13.389","203.244","193.719"
"10","7","9","67","237","9.8","4","294.53","16.158","262.844","251.73"
"10","7","10","89","263","10.1","3","343.969","18.788","303.621","291.345"
"10","7","11","33","238","10.5","3","274.634","17.45","244.177","233.575"
"10","7","12","31","219","10.8","3","251.347","16.839","224.051","213.986"
"10","7","13","27","181","9.7","3","205.084","14.353","184.732","175.673"
"10","7","14","24","131","8.7","3","146.827","11.525","133.615","125.778"
"10","7","15","0","79","7.6","3","77.993","8.223","72.296","65.797"
"10","7","16","0","15","7.2","3","14.467","5.714","13.557","8.208"
"10","7","17","0","0","6.9","3","0","6.9","0","0"
"10","7","18","0","0","6.5","3","0","6.5","0","0"
"10","7","19","0","0","6.6","3","0","6.6","0","0"
"10","7","20","0","0","6.7","3","0","6.7","0","0"
"10","7","21","0","0","6.8","3","0","6.8","0","0"
"10","7","22","0","0","5.9","2","0","5.9","0","0"
"10","7","23","0","0","4.9","2","0","4.9","0","0"
"10","8","0","0","0","4","2","0","4","0","0"
"10","8","1","0","0","3.9","1","0","3.9","0","0"
"10","8","2","0","0","3.7","1","0","3.7","0","0"
"10","8","3","0","0","3.6","1","0","3.6","0","0"
"10","8","4","0","0","3.8","1","0","3.8","0","0"
"10","8","5","0","0","4","1","0","4","0","0"
"10","8","6","0","79","4.2","2","91.172","4.568","85.857","79.074"
"10","8","7","77","144","6.2","2","182.447","10.028","164.463","155.901"
"10","8","8","123","204","8.2","3","281.562","14.731","250.841","240.058"
"10","8","9","127","243","10.2","4","340.735","17.914","301.1","288.897"
"10","8","10","89","261","10.5","4","341.755","18.425","302.146","289.913"
"10","8","11","101","263","10.9","4","355.02","19.169","312.885","300.336"
"10","8","12","31","216","11.2","4","248.143","16.789","221.235","211.245"
"10","8","13","27","179","10.9","4","203.001","14.999","182.315","173.316"
"10","8","14","3","60","10.7","4","59.546","10.967","54.468","48.331"
"10","8","15","0","34","10.4","4","32.819","9.518","30.25","24.587"
"10","8","16","0","6","10.1","4","5.78","8.43","5.353","0.154"
"10","8","17","0","0","9.7","4","0","9.7","0","0"
"10","8","18","0","0","9.4","4","0","9.4","0","0"
"10","8","19","0","0","9.4","4","0","9.4","0","0"
"10","8","20","0","0","9.5","4","0","9.5","0","0"
"10","8","21","0","0","9.5","4","0","9.5","0","0"
"10","8","22","0","0","9.4","4","0","9.4","0","0"
"10","8","23","0","0","9.3","4","0","9.3","0","0"
"10","9","0","0","0","9.2","5","0","9.2","0","0"
"10","9","1","0","0","9.2","4","0","9.2","0","0"
"10","9","2","0","0","9.3","4","0","9.3","0","0"
"10","9","3","0","0","9.3","4","0","9.3","0","0"
"10","9","4","0","0","9.4","4","0","9.4","0","0"
"10","9","5","0","0","9.4","5","0","9.4","0","0"
"10","9","6","0","45","9.5","6","47.093","8.972","43.511","37.591"
"10","9","7","9","104","9.9","6","108.517","10.726","99.102","92.035"
"10","9","8","2","71","10.3","6","69.672","10.452","63.909","57.582"
"10","9","9","2","92","10.7","7","90.581","11.165","82.865","76.145"
"10","9","10","3","107","11","6","106.34","11.878","96.982","89.961"
"10","9","11","3","109","11.4","6","108.369","12.354","98.629","91.572"
"10","9","12","3","100","11.7","6","99.302","12.476","90.323","83.445"
"10","9","13","3","82","11.5","6","81.247","11.886","74.075","67.539"
"10","9","14","2","59","11.4","7","58.046","11.282","53.042","46.934"
"10","9","15","0","33","11.2","8","31.852","10.607","29.219","23.576"
"10","9","16","0","5","11.3","8","4.816","10.208","4.426","0"
"10","9","17","0","0","11.4","8","0","11.4","0","0"
"10","9","18","0","0","11.5","9","0","11.5","0","0"
"10","9","19","0","0","11.5","9","0","11.5","0","0"
"10","9","20","0","0","11.4","9","0","11.4","0","0"
"10","9","21","0","0","11.4","10","0","11.4","0","0"
"10","9","22","0","0","11.1","9","0","11.1","0","0"
"10","9","23","0","0","10.9","8","0","10.9","0","0"
"10","10","0","0","0","10.6","7","0","10.6","0","0"
"10","10","1","0","0","9.9","6","0","9.9","0","0"
"10","10","2","0","0","9.1","5","0","9.1","0","0"
"10","10","3","0","0","8.4","4","0","8.4","0","0"
"10","10","4","0","0","8.2","4","0","8.2","0","0"
"10","10","5","0","0","8","5","0","8","0","0"
"10","10","6","0","19","7.8","6","18.34","6.675","17.115","11.699"
"10","10","7","2","45","8.1","5","44.154","7.455","40.976","35.106"
"10","10","8","2","70","8.3","5","68.696","8.28","63.614","57.293"
"10","10","9","2","91","8.6","5","89.591","9.12","82.698","75.982"
"10","10","10","3","106","8.1","4","105.345","9.157","97.232","90.205"
"10","10","11","3","109","7.6","4","108.38","8.779","100.203","93.112"
"10","10","12","3","99","7.1","4","98.305","8.023","91.182","84.285"
"10","10","13","2","80","7.1","3","78.651","7.541","73.098","66.582"
"10","10","14","3","57","7.2","2","56.611","6.902","52.705","46.604"
"10","10","15","0","31","7.2","1","29.919","5.626","28.047","22.426"
"10","10","16","0","4","8.3","3","3.852","6.332","3.6","0"
"10","10","17","0","0","9.4","5","0","9.4","0","0"
"10","10","18","0","0","10.5","7","0","10.5","0","0"
"10","10","19","0","0","10.5","7","0","10.5","0","0"
"10","10","20","0","0","10.5","7","0","10.5","0","0"
"10","10","21","0","0","10.5","7","0","10.5","0","0"
"10","10","22","0","0","10.6","6","0","10.6","0","0"
"10","10","23","0","0","10.7","6","0","10.7","0","0"
"10","11","0","0","0","10.8","6","0","10.8","0","0"
"10","11","1","0","0","10.2","5","0","10.2","0","0"
"10","11","2","0","0","9.7","5","0","9.7","0","0"
"10","11","3","0","0","9.1","5","0","9.1","0","0"
"10","11","4","0","0","10.2","4","0","10.2","0","0"
"10","11","5","0","0","11.3","4","0","11.3","0","0"
"10","11","6","0","17","12.4","4","16.405","10.95","15.026","9.65"
"10","11","7","2","45","12.6","4","44.149","11.909","40.178","34.324"
"10","11","8","2","69","12.7","5","67.72","12.713","61.498","55.22"
"10","11","9","2","91","12.9","6","89.608","13.414","81.159","74.475"
"10","11","10","2","105","13.1","6","103.631","13.946","93.652","86.702"
"10","11","11","33","229","13.3","6","265.209","17.483","235.732","225.357"
"10","11","12","31","210","13.5","6","241.887","17.516","214.921","205.095"
"10","11","13","28","172","13.6","5","196.269","17.024","174.618","165.809"
"10","11","14","25","122","13.8","5","137.879","15.792","123.003","115.407"
"10","11","15","0","70","13.9","5","69.112","14.189","62.399","56.102"
"10","11","16","0","6","13.7","5","5.78","12.377","5.261","0.064"
"10","11","17","0","0","13.4","5","0","13.4","0","0"
"10","11","18","0","0","13.2","6","0","13.2","0","0"
"10","11","19","0","0","12.6","6","0","12.6","0","0"
"10","11","20","0","0","12.1","6","0","12.1","0","0"
"10","11","21","0","0","11.5","6","0","11.5","0","0"
"10","11","22","0","0","12","5","0","12","0","0"
"10","11","23","0","0","12.5","5","0","12.5","0","0"
"10","12","0","0","0","13","5","0","13","0","0"
"10","12","1","0","0","12.8","4","0","12.8","0","0"
"10","12","2","0","0","12.5","3","0","12.5","0","0"
"10","12","3","0","0","12.3","2","0","12.3","0","0"
"10","12","4","0","0","11.6","2","0","11.6","0","0"
"10","12","5","0","0","10.8","2","0","10.8","0","0"
"10","12","6","0","16","10.1","3","15.438","8.404","14.299","8.936"
"10","12","7","1","44","9.9","3","42.837","9.023","39.525","33.683"
"10","12","8","2","68","9.8","3","66.744","9.714","61.418","55.141"
"10","12","9","2","90","9.6","4","88.618","10.171","81.423","74.733"
"10","12","10","2","103","9.7","3","101.632","10.791","93.139","86.201"
"10","12","11","3","107","9.7","3","106.389","10.978","97.416","90.385"
"10","12","12","3","98","9.8","3","97.315","10.839","89.155","82.302"
"10","12","13","2","78","9.9","3","76.692","10.317","70.415","63.955"
"10","12","14","25","120","10.1","3","135.782","12.12","123.113","115.516"
"10","12","15","0","68","10.2","3","67.149","10.501","61.626","55.345"
"10","12","16","0","4","9.3","3","3.852","7.501","3.582","0"
"10","12","17","0","0","8.3","3","0","8.3","0","0"
"10","12","18","0","0","7.4","3","0","7.4","0","0"
"10","12","19","0","0","7.2","3","0","7.2","0","0"
"10","12","20","0","0","6.9","3","0","6.9","0","0"
"10","12","21","0","0","6.7","3","0","6.7","0","0"
"10","12","22","0","0","6.4","3","0","6.4","0","0"
"10","12","23","0","0","6.1","3","0","6.1","0","0"
"10","13","0","0","0","5.8","3","0","5.8","0","0"
"10","13","1","0","0","5","2","0","5","0","0"
"10","13","2","0","0","4.2","2","0","4.2","0","0"
"10","13","3","0","0","3.4","2","0","3.4","0","0"
"10","13","4","0","0","3.9","1","0","3.9","0","0"
"10","13","5","0","0","4.5","1","0","4.5","0","0"
"10","13","6","0","36","5","1","36.904","3.228","34.953","29.199"
"10","13","7","23","115","6.7","1","127.154","8.766","116.541","109.09"
"10","13","8","42","177","8.4","2","209.664","13.292","189.033","179.867"
"10","13","9","124","232","10.1","3","326.181","17.976","287.964","276.142"
"10","13","10","89","249","10.5","3","328.339","18.873","289.579","277.71"
"10","13","11","101","251","10.8","4","341.149","18.674","301.222","289.016"
"10","13","12","32","205","11.2","5","237.293","15.763","212.491","202.728"
"10","13","13","28","168","10.9","4","192.083","14.685","172.678","163.916"
"10","13","14","24","117","10.7","3","132.08","13.072","119.246","111.736"
"10","13","15","0","65","10.4","3","64.123","10.603","58.822","52.598"
"10","13","16","0","2","8.9","3","1.925","7.027","1.794","0"
"10","13","17","0","0","7.3","3","0","7.3","0","0"
"10","13","18","0","0","5.8","3","0","5.8","0","0"
"10","13","19","0","0","6.3","3","0","6.3","0","0"
"10","13","20","0","0","6.7","3","0","6.7","0","0"
"10","13","21","0","0","7.2","3","0","7.2","0","0"
"10","13","22","0","0","7","2","0","7","0","0"
"10","13","23","0","0","6.7","2","0","6.7","0","0"
"10","14","0","0","0","6.5","2","0","6.5","0","0"
"10","14","1","0","0","6.6","2","0","6.6","0","0"
"10","14","2","0","0","6.8","2","0","6.8","0","0"
"10","14","3","0","0","6.9","3","0","6.9","0","0"
"10","14","4","0","0","6.7","3","0","6.7","0","0"
"10","14","5","0","0","6.6","3","0","6.6","0","0"
"10","14","6","0","15","6.4","3","14.472","4.593","13.627","8.277"
"10","14","7","1","42","6.7","4","40.896","5.834","38.257","32.439"
"10","14","8","2","67","7.1","5","65.761","6.993","61.233","54.96"
"10","14","9","2","87","7.4","6","85.632","7.769","79.507","72.857"
"10","14","10","2","102","7.5","6","100.66","8.216","93.294","86.352"
"10","14","11","2","105","7.6","6","103.663","8.407","96","89"
"10","14","12","2","95","7.7","7","93.61","8.247","86.746","79.945"
"10","14","13","2","77","7.6","6","75.702","7.82","70.268","63.811"
"10","14","14","2","53","7.6","6","52.187","7.304","48.516","42.498"
"10","14","15","0","28","7.5","6","27.02","6.641","25.218","19.651"
"10","14","16","0","0","7.5","5","0","7.5","0","0"
"10","14","17","0","0","7.6","5","0","7.6","0","0"
"10","14","18","0","0","7.6","5","0","7.6","0","0"
"10","14","19","0","0","7.7","4","0","7.7","0","0"
"10","14","20","0","0","7.7","3","0","7.7","0","0"
"10","14","21","0","0","7.8","3","0","7.8","0","0"
"10","14","22","0","0","7.4","2","0","7.4","0","0"
"10","14","23","0","0","7","2","0","7","0","0"
"10","15","0","0","0","6.6","2","0","6.6","0","0"
"10","15","1","0","0","6.2","2","0","6.2","0","0"
"10","15","2","0","0","5.9","2","0","5.9","0","0"
"10","15","3","0","0","5.5","3","0","5.5","0","0"
"10","15","4","0","0","4.9","3","0","4.9","0","0"
"10","15","5","0","0","4.4","3","0","4.4","0","0"
"10","15","6","0","31","3.8","3","31.343","2.435","29.786","24.132"
"10","15","7","8","91","3.9","3","95.417","4.519","89.496","82.636"
"10","15","8","2","66","4.1","4","64.785","4.086","61.083","54.813"
"10","15","9","2","86","4.2","5","84.641","4.557","79.684","73.031"
"10","15","10","2","101","4.8","4","99.669","5.66","93.403","86.459"
"10","15","11","3","103","5.4","4","102.392","6.384","95.652","88.66"
"10","15","12","3","94","6","4","93.318","6.764","87.025","80.218"
"10","15","13","85","185","5.5","3","246.956","10.711","225.259","215.162"
"10","15","14","199","131","5.1","3","243.737","10.826","218.152","208.242"
"10","15","15","0","106","4.6","3","110.652","6.526","103.327","96.168"
"10","15","16","0","0","4.9","3","0","4.9","0","0"
"10","15","17","0","0","5.2","3","0","5.2","0","0"
"10","15","18","0","0","5.5","4","0","5.5","0","0"
"10","15","19","0","0","5.3","3","0","5.3","0","0"
"10","15","20","0","0","5.2","3","0","5.2","0","0"
"10","15","21","0","0","5","3","0","5","0","0"
"10","15","22","0","0","4.9","3","0","4.9","0","0"
"10","15","23","0","0","4.9","3","0","4.9","0","0"
"10","16","0","0","0","4.8","3","0","4.8","0","0"
"10","16","1","0","0","4.6","3","0","4.6","0","0"
"10","16","2","0","0","4.5","3","0","4.5","0","0"
"10","16","3","0","0","4.3","3","0","4.3","0","0"
"10","16","4","0","0","4.2","3","0","4.2","0","0"
"10","16","5","0","0","4.1","3","0","4.1","0","0"
"10","16","6","0","29","4","3","29.164","2.574","27.698","22.084"
"10","16","7","8","89","4.1","3","93.47","4.656","87.608","80.788"
"10","16","8","2","64","4.1","3","62.84","4.034","59.259","53.026"
"10","16","9","2","85","4.2","3","83.651","4.611","78.732","72.099"
"10","16","10","2","100","4.7","3","98.679","5.634","92.485","85.561"
"10","16","11","35","219","5.3","3","256.274","10.795","234.649","224.303"
"10","16","12","33","200","5.8","3","232.841","11.252","212.703","202.935"
"10","16","13","85","182","5.5","3","243.498","11.162","221.615","211.614"
"10","16","14","77","127","5.2","4","169.372","8.369","154.818","146.486"
"10","16","15","0","84","4.9","5","85.708","5.541","80.376","73.708"
"10","16","16","0","0","4.7","4","0","4.7","0","0"
"10","16","17","0","0","4.4","4","0","4.4","0","0"
"10","16","18","0","0","4.2","4","0","4.2","0","0"
"10","16","19","0","0","4","3","0","4","0","0"
"10","16","20","0","0","3.8","3","0","3.8","0","0"
"10","16","21","0","0","3.6","3","0","3.6","0","0"
"10","16","22","0","0","3.3","3","0","3.3","0","0"
"10","16","23","0","0","3.1","3","0","3.1","0","0"
"10","17","0","0","0","2.8","3","0","2.8","0","0"
"10","17","1","0","0","2.5","2","0","2.5","0","0"
"10","17","2","0","0","2.3","1","0","2.3","0","0"
"10","17","3","0","0","2","1","0","2","0","0"
"10","17","4","0","0","2.1","1","0","2.1","0","0"
"10","17","5","0","0","2.3","1","0","2.3","0","0"
"10","17","6","0","12","2.4","2","11.573","0.124","11.106","5.803"
"10","17","7","1","38","2.7","2","37.016","1.327","35.294","29.534"
"10","17","8","13","140","2.9","2","148.492","5.328","139.031","131.069"
"10","17","9","21","185","3.2","3","200.94","7.322","186.693","177.586"
"10","17","10","30","213","3.5","2","237.512","9.666","218.519","208.599"
"10","17","11","3","102","3.9","2","101.41","5.882","94.938","87.961"
"10","17","12","3","92","4.2","2","91.323","5.123","85.768","78.987"
"10","17","13","2","74","3.9","1","72.765","4.255","68.586","62.163"
"10","17","14","26","109","3.7","1","124.637","5.94","115.957","108.519"
"10","17","15","0","56","3.4","1","55.155","3.334","52.215","46.123"
"10","17","16","0","0","3","1","0","3","0","0"
"10","17","17","0","0","2.5","1","0","2.5","0","0"
"10","17","18","0","0","2.1","2","0","2.1","0","0"
"10","17","19","0","0","1.6","2","0","1.6","0","0"
"10","17","20","0","0","1.1","2","0","1.1","0","0"
"10","17","21","0","0","0.6","2","0","0.6","0","0"
"10","17","22","0","0","0.8","1","0","0.8","0","0"
"10","17","23","0","0","0.9","1","0","0.9","0","0"
"10","18","0","0","0","1.1","1","0","1.1","0","0"
"10","18","1","0","0","0.5","1","0","0.5","0","0"
"10","18","2","0","0","-0.1","1","0","-0.1","0","0"
"10","18","3","0","0","-0.7","1","0","-0.7","0","0"
"10","18","4","0","0","-1","1","0","-1","0","0"
"10","18","5","0","0","-1.3","1","0","-1.3","0","0"
"10","18","6","0","49","-1.6","1","53.692","-2.843","52.169","46.079"
"10","18","7","172","125","-0.6","1","196.936","4.285","177.342","168.466"
"10","18","8","306","166","0.5","2","335.589","9.795","300.755","288.562"
"10","18","9","436","176","1.5","3","471.37","13.992","419.78","403.852"
"10","18","10","307","220","2.9","2","461.235","17.433","407.754","392.228"
"10","18","11","192","237","4.3","2","398.21","16.808","353.937","340.14"
"10","18","12","33","195","5.7","2","227.502","12.547","206.613","197.002"
"10","18","13","28","157","5.6","2","180.476","10.078","165.52","156.932"
"10","18","14","26","107","5.6","2","122.523","7.969","112.966","105.596"
"10","18","15","0","54","5.5","3","53.169","5.288","49.915","43.869"
"10","18","16","0","0","4.7","2","0","4.7","0","0"
"10","18","17","0","0","3.8","2","0","3.8","0","0"
"10","18","18","0","0","3","2","0","3","0","0"
"10","18","19","0","0","2.2","2","0","2.2","0","0"
"10","18","20","0","0","1.3","2","0","1.3","0","0"
"10","18","21","0","0","0.5","3","0","0.5","0","0"
"10","18","22","0","0","0.5","3","0","0.5","0","0"
"10","18","23","0","0","0.4","3","0","0.4","0","0"
"10","19","0","0","0","0.4","4","0","0.4","0","0"
"10","19","1","0","0","-0.5","3","0","-0.5","0","0"
"10","19","2","0","0","-1.3","2","0","-1.3","0","0"
"10","19","3","0","0","-2.2","2","0","-2.2","0","0"
"10","19","4","0","0","-2.3","2","0","-2.3","0","0"
"10","19","5","0","0","-2.4","2","0","-2.4","0","0"
"10","19","6","0","44","-2.5","2","47.464","-3.64","46.271","40.297"
"10","19","7","165","123","-1.6","3","192.537","1.871","175.257","166.432"
"10","19","8","190","177","-0.6","4","287.879","5.429","264.835","253.666"
"10","19","9","285","203","0.3","5","402.898","8.417","368.921","354.654"
"10","19","10","370","206","2","5","487.442","12.313","440.442","423.812"
"10","19","11","348","210","3.7","5","485.987","14.189","436.169","419.686"
"10","19","12","333","195","5.4","6","448.08","13.97","401.882","386.549"
"10","19","13","300","164","5.3","6","365.016","12.101","328.059","315.056"
"10","19","14","277","115","5.2","7","259.476","9.232","231.559","221.296"
"10","19","15","0","86","5.1","8","89.423","5.714","83.797","77.058"
"10","19","16","0","0","4.1","7","0","4.1","0","0"
"10","19","17","0","0","3","6","0","3","0","0"
"10","19","18","0","0","2","5","0","2","0","0"
"10","19","19","0","0","1.6","4","0","1.6","0","0"
"10","19","20","0","0","1.3","3","0","1.3","0","0"
"10","19","21","0","0","0.9","3","0","0.9","0","0"
